Año,Mes,Nacionalidad,Femenino,Masculino,Indefinido,Total
2012,Abril,Turquía,13,46,0,59
2012,Abril,Ucrania,25,26,0,51
2012,Abril,Uganda,1,2,0,3
2012,Abril,Uruguay,337,536,0,873
2012,Abril,Venezuela,9215,10724,0,19939
2012,Abril,Vietnam,0,17,0,17
2012,Abril,República Árabe de Yemen,0,1,0,1
2012,Abril,Yugoslavia,1,0,0,1
2012,Mayo,Afganistán,0,1,0,1
2012,Mayo,Albania,1,1,0,2
2012,Mayo,Alemania,954,1744,0,2698
2012,Mayo,Andorra,1,9,0,10
2012,Mayo,Angola,0,3,0,3
2012,Mayo,Países Bajos,724,1261,0,1985
2012,Mayo,Arabia Saudita,0,3,0,3
2012,Mayo,Argelia,1,4,0,5
2012,Mayo,Argentina,3507,4942,0,8449
2012,Mayo,Aruba,1,4,0,5
2012,Mayo,Australia,275,547,0,822
2012,Mayo,Austria,80,181,0,261
2012,Mayo,Bahamas,3,16,0,19
2012,Mayo,Bangladesh,1,0,0,1
2012,Mayo,Barbados,2,6,0,8
2012,Mayo,República de Belarús,0,3,0,3
2012,Mayo,Bélgica,79,264,0,343
2012,Mayo,Belice,2,5,0,7
2012,Mayo,Benín,2,0,0,2
2012,Mayo,Bermudas/Territorio Británico de Ultramar,0,1,0,1
2012,Mayo,Bolivia,307,450,0,757
2012,Mayo,Bosnia y Herzegovina,1,1,0,2
2012,Mayo,Botsuana,0,1,0,1
2012,Mayo,Brasil,2601,4325,0,6926
2012,Mayo,Bulgaria,8,10,0,18
2012,Mayo,Burkina Faso,0,1,0,1
2012,Mayo,Cabo Verde,0,1,0,1
2012,Mayo,Islas Caimán/Territorio Británico de Ultramar,3,1,0,4
2012,Mayo,Camboya,0,1,0,1
2012,Mayo,Camerún,0,2,0,2
2012,Mayo,Canadá,693,1581,0,2274
2012,Mayo,España,1859,5034,0,6893
2012,Mayo,República Democrática del Congo,1,1,0,2
2012,Mayo,República de Corea,160,415,0,575
2012,Mayo,Costa de Marfil,0,3,0,3
2012,Mayo,Costa Rica,641,924,0,1565
2012,Mayo,Croacia,5,35,0,40
2012,Mayo,Cuba,91,240,0,331
2012,Mayo,Curazao,3,4,0,7
2012,Mayo,República Checa,26,52,0,78
2012,Mayo,Chile,2509,3718,0,6227
2012,Mayo,China,182,590,0,772
2012,Mayo,Chipre,3,3,0,6
2012,Mayo,Dinamarca,58,103,0,161
2012,Mayo,Dominica,3,5,0,8
2012,Mayo,Ecuador,3030,5099,0,8129
2012,Mayo,Egipto,6,19,0,25
2012,Mayo,El Salvador,346,607,0,953
2012,Mayo,Emiratos Árabes,2,9,0,11
2012,Mayo,Eslovaquia,15,11,0,26
2012,Mayo,Eslovenia,6,25,0,31
2012,Mayo,Estados Unidos de América,8768,17372,0,26140
2012,Mayo,Estonia,4,8,0,12
2012,Mayo,Etiopia,2,0,0,2
2012,Mayo,Islas Fiji,1,0,0,1
2012,Mayo,Filipinas,22,141,0,163
2012,Mayo,Finlandia,50,70,0,120
2012,Mayo,Francia,792,1686,0,2478
2012,Mayo,Gabón,0,1,0,1
2012,Mayo,Georgia,2,2,0,4
2012,Mayo,Ghana,2,11,0,13
2012,Mayo,Granada,1,0,0,1
2012,Mayo,Grecia,13,49,0,62
2012,Mayo,Guatemala,233,524,0,757
2012,Mayo,Guyana,6,34,0,40
2012,Mayo,Guinea,0,1,0,1
2012,Mayo,Guinea Ecuatorial,1,0,0,1
2012,Mayo,Guayana Francesa/Departamento de Ultramar Francés,0,3,0,3
2012,Mayo,Haití,1,15,0,16
2012,Mayo,Honduras,143,243,0,386
2012,Mayo,Hong Kong,0,1,0,1
2012,Mayo,Hungría,19,27,0,46
2012,Mayo,India,57,301,0,358
2012,Mayo,Indonesia,10,16,0,26
2012,Mayo,Iraq,0,1,0,1
2012,Mayo,Irán,3,21,0,24
2012,Mayo,República de Irlanda,59,126,0,185
2012,Mayo,Islandia,8,6,0,14
2012,Mayo,Isla de Man,93,189,0,282
2012,Mayo,Isla Johnston,0,2,0,2
2012,Mayo,Israel,160,750,0,910
2012,Mayo,Italia,435,1519,0,1954
2012,Mayo,Jamaica,11,33,0,44
2012,Mayo,Japón,164,498,0,662
2012,Mayo,Jordania,3,7,0,10
2012,Mayo,Kazajistán,5,3,0,8
2012,Mayo,Kenia,4,8,0,12
2012,Mayo,Kirguistán,1,0,0,1
2012,Mayo,Kuwait,0,4,0,4
2012,Mayo,Lesoto,1,0,0,1
2012,Mayo,Letonia,4,8,0,12
2012,Mayo,Lituania,9,10,0,19
2012,Mayo,Líbano,13,34,0,47
2012,Mayo,Liechtenstein,0,2,0,2
2012,Mayo,Luxemburgo,4,4,0,8
2012,Mayo,Macedonia,1,1,0,2
2012,Mayo,Malasia,12,28,0,40
2012,Mayo,Malawi,1,0,0,1
2012,Mayo,Malta,2,5,0,7
2012,Mayo,Marruecos,2,5,0,7
2012,Mayo,Mauricio,1,0,0,1
2012,Mayo,Mauritania,0,1,0,1
2012,Mayo,México,1993,4599,0,6592
2012,Mayo,República de Moldavia,2,1,0,3
2012,Mayo,Mónaco,0,1,0,1
2012,Mayo,Mongolia,1,1,0,2
2012,Mayo,Mozambique,0,3,0,3
2012,Mayo,Myanmar,0,1,0,1
2012,Mayo,Nepal,0,8,0,8
2012,Mayo,Nicaragua,76,70,0,146
2012,Mayo,Nigeria,1,4,0,5
2012,Mayo,Níger,1,1,0,2
2012,Mayo,Noruega,55,86,0,141
2012,Mayo,Nueva Zelanda,58,110,0,168
2012,Mayo,Omán,1,1,0,2
2012,Mayo,Pakistán,1,17,0,18
2012,Mayo,Panamá,735,1406,0,2141
2012,Mayo,Paraguay,72,93,0,165
2012,Mayo,Perú,3139,4153,0,7292
2012,Mayo,Polonia,52,80,0,132
2012,Mayo,Portugal,74,336,0,410
2012,Mayo,Puerto Rico/Territorio de Estados Unidos,2,1,0,3
2012,Mayo,Qatar,1,1,0,2
2012,Mayo,Reino Unido de Gran Bretaña e Irlanda del Norte,507,1297,0,1804
2012,Mayo,Federación de Rusia,115,183,0,298
2012,Mayo,República Dominicana,297,459,0,756
2012,Mayo,Rumania,56,73,0,129
2012,Mayo,San Cristóbal y Nevis,0,3,0,3
2012,Mayo,San  Vicente y las Granadinas,1,2,0,3
2012,Mayo,Santa Lucia,5,2,0,7
2012,Mayo,Santa Sede/Ciudad del Vaticano,0,1,0,1
2012,Mayo,Senegal,1,2,0,3
2012,Mayo,Serbia,1,2,0,3
2012,Mayo,Sierra Leona,0,1,0,1
2012,Mayo,Singapur,12,17,0,29
2012,Mayo,República Árabe Siria,4,0,0,4
2012,Mayo,Sri Lanka,0,3,0,3
2012,Mayo,Sudáfrica,46,100,0,146
2012,Mayo,Sudán,1,2,0,3
2012,Mayo,Suecia,147,229,0,376
2012,Mayo,Suiza,251,496,0,747
2012,Mayo,Surinam,7,27,0,34
2012,Mayo,Taiwán,60,81,0,141
2012,Mayo,Tailandia,8,20,0,28
2012,Mayo,Tíbet/Región Autónoma de China,0,1,0,1
2012,Mayo,Territorio Antártico Británico/Territorio Británico de Ultramar,1,6,0,7
2012,Mayo,Tanzania,1,1,0,2
2012,Mayo,Togo,0,1,0,1
2012,Mayo,Trinidad y Tobago,25,125,0,150
2012,Mayo,Túnez,3,4,0,7
2012,Mayo,Turkmenistán,1,0,0,1
2012,Mayo,Turquía,23,83,0,106
2012,Mayo,Ucrania,12,20,0,32
2012,Mayo,Uganda,3,1,0,4
2012,Mayo,Uruguay,309,402,0,711
2012,Mayo,Venezuela,6465,8885,0,15350
2012,Mayo,Vietnam,3,11,0,14
2012,Mayo,Islas Vírgenes Británicas/Territorio Británico de Ultramar,0,1,0,1
2012,Mayo,República Árabe de Yemen,0,1,0,1
2012,Mayo,Yugoslavia,1,1,0,2
2012,Mayo,Zambia,2,1,0,3
2012,Mayo,Zimbabue,0,2,0,2
2012,Mayo,Desconocido,0,1,0,1
2012,Junio,Albania,2,1,0,3
2012,Junio,Alemania,1089,1710,0,2799
2012,Junio,Andorra,0,12,0,12
2012,Junio,Angola,1,3,0,4
2012,Junio,Antigua y Barbuda,0,3,0,3
2012,Junio,Países Bajos,884,1410,0,2294
2012,Junio,Arabia Saudita,0,15,0,15
2012,Junio,Argelia,1,6,0,7
2012,Junio,Argentina,3065,4496,0,7561
2012,Junio,República de Armenia,0,1,0,1
2012,Junio,Aruba,4,3,0,7
2012,Junio,Australia,320,535,0,855
2012,Junio,Austria,109,173,0,282
2012,Junio,Azerbaiyán,0,3,0,3
2012,Junio,Bahamas,6,16,0,22
2012,Junio,Bangladesh,0,3,0,3
2012,Junio,Barbados,2,6,0,8
2012,Junio,República de Belarús,2,5,0,7
2012,Junio,Bélgica,188,395,0,583
2012,Junio,Belice,4,23,0,27
2012,Junio,Benín,1,0,0,1
2012,Junio,Bermudas/Territorio Británico de Ultramar,1,1,0,2
2012,Junio,Bolivia,311,446,0,757
2012,Junio,Bosnia y Herzegovina,1,2,0,3
2012,Junio,Botsuana,0,1,0,1
2012,Junio,Brasil,2259,3850,0,6109
2012,Junio,Brunei Darussalam,1,0,0,1
2012,Junio,Bulgaria,8,8,0,16
2012,Junio,Burkina Faso,1,2,0,3
2012,Junio,Burundi,0,1,0,1
2012,Junio,Bután,0,3,0,3
2012,Junio,Islas Caimán/Territorio Británico de Ultramar,9,10,0,19
2012,Junio,Camboya,0,2,0,2
2012,Junio,Camerún,2,5,0,7
2012,Junio,Canadá,771,1576,0,2347
2012,Junio,Chad,0,1,0,1
2012,Junio,España,2538,5696,0,8234
2012,Junio,República Democrática del Congo,2,5,0,7
2012,Junio,República de Corea,193,766,0,959
2012,Junio,Costa de Marfil,0,2,0,2
2012,Junio,Costa Rica,623,982,0,1605
2012,Junio,Croacia,6,53,0,59
2012,Junio,Cuba,104,197,0,301
2012,Junio,Curazao,6,1,0,7
2012,Junio,República Checa,46,92,0,138
2012,Junio,Chile,2270,3445,0,5715
2012,Junio,China,138,454,0,592
2012,Junio,Chipre,2,5,0,7
2012,Junio,Dinamarca,83,149,0,232
2012,Junio,Dominica,1,3,0,4
2012,Junio,Ecuador,2794,4844,0,7638
2012,Junio,Egipto,2,12,0,14
2012,Junio,El Salvador,345,639,0,984
2012,Junio,Emiratos Árabes,2,7,0,9
2012,Junio,Eritrea,0,1,0,1
2012,Junio,Eslovaquia,10,21,0,31
2012,Junio,Eslovenia,8,18,0,26
2012,Junio,Estados Unidos de América,14348,22490,0,36838
2012,Junio,Estonia,4,6,0,10
2012,Junio,Etiopia,0,5,0,5
2012,Junio,Filipinas,23,152,0,175
2012,Junio,Finlandia,47,69,0,116
2012,Junio,Francia,1063,1888,0,2951
2012,Junio,Gabón,1,2,0,3
2012,Junio,Georgia,1,2,0,3
2012,Junio,Ghana,1,4,0,5
2012,Junio,Granada,0,3,0,3
2012,Junio,Grecia,18,54,0,72
2012,Junio,Guatemala,337,686,0,1023
2012,Junio,Guyana,7,17,0,24
2012,Junio,Guinea,0,1,0,1
2012,Junio,Guinea Ecuatorial,1,0,0,1
2012,Junio,Haití,4,21,0,25
2012,Junio,Honduras,139,326,0,465
2012,Junio,Hungría,18,26,0,44
2012,Junio,India,45,249,0,294
2012,Junio,Indonesia,14,35,0,49
2012,Junio,Irán,7,18,0,25
2012,Junio,República de Irlanda,76,124,0,200
2012,Junio,Islandia,10,3,0,13
2012,Junio,Isla de Man,88,197,0,285
2012,Junio,Israel,149,679,0,828
2012,Junio,Islas Aland/Provincia de Finlandia,0,1,0,1
2012,Junio,Italia,537,1693,0,2230
2012,Junio,Islas del Canal,0,1,0,1
2012,Junio,Jamaica,15,52,0,67
2012,Junio,Islas Salomón,0,1,0,1
2012,Junio,Japón,167,491,0,658
2012,Junio,Jordania,0,5,0,5
2012,Junio,Kazajistán,4,1,0,5
2012,Junio,Kenia,6,22,0,28
2012,Junio,Kuwait,0,7,0,7
2012,Junio,República de Kosovo,1,0,0,1
2012,Junio,República Democrática Popular  Lao,0,2,0,2
2012,Junio,Letonia,5,8,0,13
2012,Junio,Lituania,6,8,0,14
2012,Junio,Líbano,11,37,0,48
2012,Junio,Liberia,0,2,0,2
2012,Junio,Libia,0,3,0,3
2012,Junio,Luxemburgo,3,12,0,15
2012,Junio,Macedonia,3,2,0,5
2012,Junio,Madagascar,1,1,0,2
2012,Junio,Malasia,11,27,0,38
2012,Junio,Malta,2,1,0,3
2012,Junio,Marruecos,3,6,0,9
2012,Junio,Mauricio,0,1,0,1
2012,Junio,Mauritania,0,2,0,2
2012,Junio,México,1924,4471,0,6395
2012,Junio,República de Moldavia,1,0,0,1
2012,Junio,Mónaco,0,1,0,1
2012,Junio,Mongolia,1,0,0,1
2012,Junio,Mozambique,0,2,0,2
2012,Junio,Namibia,0,1,0,1
2012,Junio,Nepal,0,3,0,3
2012,Junio,Nicaragua,68,98,0,166
2012,Junio,Nigeria,4,13,0,17
2012,Junio,Noruega,143,221,0,364
2012,Junio,Nueva Zelanda,62,97,0,159
2012,Junio,Omán,0,1,0,1
2012,Junio,Papúa Nueva Guinea,1,2,0,3
2012,Junio,Pakistán,0,14,0,14
2012,Junio,Panamá,806,1414,0,2220
2012,Junio,Paraguay,168,296,0,464
2012,Junio,Perú,2654,3891,0,6545
2012,Junio,Palestina,1,1,0,2
2012,Junio,Polonia,78,107,0,185
2012,Junio,Portugal,85,361,0,446
2012,Junio,Puerto Rico/Territorio de Estados Unidos,4,12,0,16
2012,Junio,Reino Unido de Gran Bretaña e Irlanda del Norte,591,1252,0,1843
2012,Junio,República CentroÁfricana,0,2,0,2
2012,Junio,Federación de Rusia,128,172,0,300
2012,Junio,República Dominicana,291,474,0,765
2012,Junio,Rumania,17,53,0,70
2012,Junio,Rwanda,1,0,0,1
2012,Junio,San Cristóbal y Nevis,0,6,0,6
2012,Junio,Santa Lucia,2,5,0,7
2012,Junio,Santa Sede/Ciudad del Vaticano,0,1,0,1
2012,Junio,Senegal,0,2,0,2
2012,Junio,Serbia,2,5,0,7
2012,Junio,Sierra Leona,2,0,0,2
2012,Junio,Singapur,7,12,0,19
2012,Junio,República Árabe Siria,0,3,0,3
2012,Junio,Somalia,0,1,0,1
2012,Junio,Sri Lanka,2,0,0,2
2012,Junio,Sudáfrica,22,96,0,118
2012,Junio,Sudán,0,2,0,2
2012,Junio,Suecia,224,283,0,507
2012,Junio,Suiza,352,573,0,925
2012,Junio,Surinam,5,21,0,26
2012,Junio,Taiwán,34,75,0,109
2012,Junio,Tailandia,4,5,0,9
2012,Junio,Tíbet/Región Autónoma de China,0,2,0,2
2012,Junio,Territorio Antártico Británico/Territorio Británico de Ultramar,2,4,0,6
2012,Junio,Tanzania,1,5,0,6
2012,Junio,Trinidad y Tobago,18,113,0,131
2012,Junio,Túnez,2,4,0,6
2012,Junio,Turquía,17,87,0,104
2012,Junio,Ucrania,17,11,0,28
2012,Junio,Uganda,1,3,0,4
2012,Junio,Uruguay,324,510,0,834
2012,Junio,Vanuatu,0,1,0,1
2012,Junio,Venezuela,6595,8956,0,15551
2012,Junio,Vietnam,1,9,0,10
2012,Junio,Islas Vírgenes Británicas/Territorio Británico de Ultramar,0,1,0,1
2012,Junio,Zambia,0,6,0,6
2012,Junio,Zimbabue,2,7,0,9
2012,Julio,Albania,0,4,0,4
2012,Julio,Alemania,1713,2386,0,4099
2012,Julio,Andorra,0,10,0,10
2012,Julio,Angola,0,1,0,1
2012,Julio,Antigua y Barbuda,2,2,0,4
2012,Julio,Países Bajos,1626,2105,0,3731
2012,Julio,Arabia Saudita,2,3,0,5
2012,Julio,Argelia,1,3,0,4
2012,Julio,Argentina,3741,5295,0,9036
2012,Julio,Aruba,6,8,0,14
2012,Julio,Australia,349,548,0,897
2012,Julio,Austria,197,335,0,532
2012,Julio,Azerbaiyán,7,20,0,27
2012,Julio,Bahamas,7,10,0,17
2012,Julio,Bangladesh,0,1,0,1
2012,Julio,Barbados,7,5,0,12
2012,Julio,República de Belarús,0,3,0,3
2012,Julio,Bélgica,270,471,0,741
2012,Julio,Belice,6,17,0,23
2012,Julio,Bermudas/Territorio Británico de Ultramar,0,3,0,3
2012,Julio,Bolivia,371,501,0,872
2012,Julio,Bosnia y Herzegovina,1,2,0,3
2012,Julio,Brasil,3589,4893,0,8482
2012,Julio,Bulgaria,9,7,0,16
2012,Julio,Burkina Faso,1,0,0,1
2012,Julio,Islas Caimán/Territorio Británico de Ultramar,4,10,0,14
2012,Julio,Camerún,0,1,0,1
2012,Julio,Canadá,1354,2093,0,3447
2012,Julio,España,2608,5260,0,7868
2012,Julio,República Democrática del Congo,2,1,0,3
2012,Julio,República de Corea,132,392,0,524
2012,Julio,Costa Rica,961,1220,0,2181
2012,Julio,Croacia,8,30,0,38
2012,Julio,Cuba,142,282,0,424
2012,Julio,Curazao,7,12,0,19
2012,Julio,República Checa,26,53,0,79
2012,Julio,Chile,2748,3669,0,6417
2012,Julio,China,159,398,0,557
2012,Julio,Chipre,5,1,0,6
2012,Julio,Dinamarca,134,198,0,332
2012,Julio,Dominica,4,3,0,7
2012,Julio,Ecuador,5175,7052,0,12227
2012,Julio,Egipto,6,24,0,30
2012,Julio,El Salvador,435,644,0,1079
2012,Julio,Emiratos Árabes,6,8,0,14
2012,Julio,Eslovaquia,19,8,0,27
2012,Julio,Eslovenia,32,27,0,59
2012,Julio,Estados Unidos de América,12937,20362,0,33299
2012,Julio,Estonia,5,1,0,6
2012,Julio,Etiopia,3,3,0,6
2012,Julio,Filipinas,24,129,0,153
2012,Julio,Finlandia,40,62,0,102
2012,Julio,Francia,1733,2699,0,4432
2012,Julio,Gabón,1,0,0,1
2012,Julio,Georgia,3,6,0,9
2012,Julio,Ghana,1,4,0,5
2012,Julio,Granada,1,1,0,2
2012,Julio,Grecia,27,55,0,82
2012,Julio,Guatemala,246,551,0,797
2012,Julio,Guyana,2,9,0,11
2012,Julio,Guinea Ecuatorial,1,0,0,1
2012,Julio,Guayana Francesa/Departamento de Ultramar Francés,0,1,0,1
2012,Julio,Haití,3,15,0,18
2012,Julio,Honduras,205,411,0,616
2012,Julio,Hungría,25,41,0,66
2012,Julio,India,30,281,0,311
2012,Julio,Indonesia,5,36,0,41
2012,Julio,Irán,7,20,0,27
2012,Julio,República de Irlanda,116,157,0,273
2012,Julio,Islandia,6,10,0,16
2012,Julio,Isla de Man,88,221,0,309
2012,Julio,Isla Johnston,5,0,0,5
2012,Julio,Israel,144,592,0,736
2012,Julio,Islas Aland/Provincia de Finlandia,1,1,0,2
2012,Julio,Italia,634,1740,0,2374
2012,Julio,Jamaica,33,33,0,66
2012,Julio,Islas Marianas del Norte,0,1,0,1
2012,Julio,Japón,175,505,0,680
2012,Julio,Jordania,0,4,0,4
2012,Julio,Kazajistán,1,0,0,1
2012,Julio,Kenia,8,14,0,22
2012,Julio,Kirguistán,1,1,0,2
2012,Julio,Kuwait,1,0,0,1
2012,Julio,Letonia,5,22,0,27
2012,Julio,Lituania,7,12,0,19
2012,Julio,Líbano,27,37,0,64
2012,Julio,Liechtenstein,4,5,0,9
2012,Julio,Luxemburgo,10,9,0,19
2012,Julio,Macedonia,2,2,0,4
2012,Julio,Madagascar,1,0,0,1
2012,Julio,Malasia,7,19,0,26
2012,Julio,Malta,1,2,0,3
2012,Julio,Marruecos,5,13,0,18
2012,Julio,Mauricio,0,1,0,1
2012,Julio,Mauritania,0,1,0,1
2012,Julio,México,2892,5570,0,8462
2012,Julio,República de Moldavia,2,0,0,2
2012,Julio,Montenegro,1,2,0,3
2012,Julio,Mozambique,1,0,0,1
2012,Julio,Myanmar,0,1,0,1
2012,Julio,Namibia,0,2,0,2
2012,Julio,Nepal,0,2,0,2
2012,Julio,Nicaragua,66,87,0,153
2012,Julio,Nigeria,1,4,0,5
2012,Julio,Noruega,128,178,0,306
2012,Julio,Nueva Zelanda,77,128,0,205
2012,Julio,Pakistán,1,17,0,18
2012,Julio,Palau,0,1,0,1
2012,Julio,Panamá,987,1636,0,2623
2012,Julio,Paraguay,72,97,0,169
2012,Julio,Perú,3018,4151,0,7169
2012,Julio,Palestina,2,3,0,5
2012,Julio,Polonia,74,83,0,157
2012,Julio,Portugal,95,299,0,394
2012,Julio,Puerto Rico/Territorio de Estados Unidos,4,6,0,10
2012,Julio,Qatar,0,2,0,2
2012,Julio,Reino Unido de Gran Bretaña e Irlanda del Norte,750,1474,0,2224
2012,Julio,Federación de Rusia,119,152,0,271
2012,Julio,República Dominicana,324,505,0,829
2012,Julio,Rumania,28,51,0,79
2012,Julio,Rwanda,1,0,0,1
2012,Julio,San Cristóbal y Nevis,0,1,0,1
2012,Julio,San Marino,0,1,0,1
2012,Julio,San  Vicente y las Granadinas,0,2,0,2
2012,Julio,Santa Lucia,6,3,0,9
2012,Julio,Santa Sede/Ciudad del Vaticano,0,4,0,4
2012,Julio,Senegal,0,1,0,1
2012,Julio,Serbia,3,6,0,9
2012,Julio,Sierra Leona,0,1,0,1
2012,Julio,Singapur,7,16,0,23
2012,Julio,República Árabe Siria,0,3,0,3
2012,Julio,Sri Lanka,0,3,0,3
2012,Julio,Sudáfrica,15,71,0,86
2012,Julio,Sudán,0,1,0,1
2012,Julio,Suecia,146,214,0,360
2012,Julio,Suiza,757,961,0,1718
2012,Julio,Surinam,18,11,0,29
2012,Julio,Taiwán,35,65,0,100
2012,Julio,Tailandia,9,3,0,12
2012,Julio,Tíbet/Región Autónoma de China,1,1,0,2
2012,Julio,Territorio Antártico Británico/Territorio Británico de Ultramar,2,7,0,9
2012,Julio,Tanzania,0,2,0,2
2012,Julio,Trinidad y Tobago,55,147,0,202
2012,Julio,Túnez,1,2,0,3
2012,Julio,Turkmenistán,0,1,0,1
2012,Julio,Turquía,29,115,0,144
2012,Julio,Ucrania,20,25,0,45
2012,Julio,Uganda,0,3,0,3
2012,Julio,Uruguay,346,491,0,837
2012,Julio,Uzbekistán,2,0,0,2
2012,Julio,Venezuela,9545,11592,0,21137
2012,Julio,Vietnam,1,1,0,2
2012,Julio,Yugoslavia,1,0,0,1
2012,Julio,Zimbabue,0,4,0,4
2012,Julio,Anguila/Territorio Británico de Ultramar,0,3,0,3
2012,Agosto,Albania,1,0,0,1
2012,Agosto,Alemania,1700,2331,0,4031
2012,Agosto,Andorra,1,11,0,12
2012,Agosto,Angola,0,2,0,2
2012,Agosto,Antigua y Barbuda,1,5,0,6
2012,Agosto,Países Bajos,753,1423,0,2176
2012,Agosto,Arabia Saudita,1,3,0,4
2012,Agosto,Argelia,3,4,0,7
2012,Agosto,Argentina,3535,5116,0,8651
2012,Agosto,República de Armenia,0,2,0,2
2012,Agosto,Aruba,3,5,0,8
2012,Agosto,Australia,335,555,0,890
2012,Agosto,Austria,159,272,0,431
2012,Agosto,Azerbaiyán,2,4,0,6
2012,Agosto,Bahamas,5,9,0,14
2012,Agosto,Bangladesh,0,2,0,2
2012,Agosto,Barbados,5,6,0,11
2012,Agosto,República de Belarús,1,3,0,4
2012,Agosto,Bélgica,124,311,0,435
2012,Agosto,Belice,4,10,0,14
2012,Agosto,Benín,1,2,0,3
2012,Agosto,Bermudas/Territorio Británico de Ultramar,0,1,0,1
2012,Agosto,Bolivia,337,482,0,819
2012,Agosto,Bosnia y Herzegovina,1,0,0,1
2012,Agosto,Brasil,2409,4124,0,6533
2012,Agosto,Bulgaria,17,26,0,43
2012,Agosto,Islas Caimán/Territorio Británico de Ultramar,1,0,0,1
2012,Agosto,Camerún,0,4,0,4
2012,Agosto,Canadá,1028,1812,0,2840
2012,Agosto,España,3030,5746,0,8776
2012,Agosto,República Democrática del Congo,2,2,0,4
2012,Agosto,República de Corea,159,325,0,484
2012,Agosto,Costa de Marfil,0,1,0,1
2012,Agosto,Costa Rica,785,1224,0,2009
2012,Agosto,Croacia,8,37,0,45
2012,Agosto,Cuba,116,274,0,390
2012,Agosto,Curazao,4,7,0,11
2012,Agosto,República Checa,33,42,0,75
2012,Agosto,Chile,2537,3819,0,6356
2012,Agosto,China,166,490,0,656
2012,Agosto,Chipre,1,9,0,10
2012,Agosto,Dinamarca,49,130,0,179
2012,Agosto,Dominica,5,5,0,10
2012,Agosto,Ecuador,5724,7539,0,13263
2012,Agosto,Egipto,3,16,0,19
2012,Agosto,El Salvador,492,701,0,1193
2012,Agosto,Emiratos Árabes,0,1,0,1
2012,Agosto,Eritrea,0,2,0,2
2012,Agosto,Eslovaquia,31,15,0,46
2012,Agosto,Eslovenia,8,19,0,27
2012,Agosto,Estados Unidos de América,10494,19522,0,30016
2012,Agosto,Estonia,6,7,0,13
2012,Agosto,Etiopia,0,4,0,4
2012,Agosto,Islas Fiji,1,0,0,1
2012,Agosto,Filipinas,23,165,0,188
2012,Agosto,Finlandia,39,60,0,99
2012,Agosto,Francia,1541,2425,0,3966
2012,Agosto,Gambia,0,1,0,1
2012,Agosto,Georgia,0,1,0,1
2012,Agosto,Ghana,0,2,0,2
2012,Agosto,Granada,3,1,0,4
2012,Agosto,Grecia,21,50,0,71
2012,Agosto,Guatemala,281,613,0,894
2012,Agosto,Guyana,3,17,0,20
2012,Agosto,Guinea Ecuatorial,1,0,0,1
2012,Agosto,Guayana Francesa/Departamento de Ultramar Francés,0,1,0,1
2012,Agosto,Haití,9,19,0,28
2012,Agosto,Honduras,189,280,0,469
2012,Agosto,Hungría,19,37,0,56
2012,Agosto,India,40,305,0,345
2012,Agosto,Indonesia,7,8,0,15
2012,Agosto,Iraq,2,0,0,2
2012,Agosto,Irán,5,20,0,25
2012,Agosto,República de Irlanda,89,153,0,242
2012,Agosto,Islandia,8,13,0,21
2012,Agosto,Isla de Man,69,166,0,235
2012,Agosto,Isla Johnston,0,1,0,1
2012,Agosto,Israel,138,531,0,669
2012,Agosto,Islas Aland/Provincia de Finlandia,0,2,0,2
2012,Agosto,Italia,838,2232,0,3070
2012,Agosto,Jamaica,18,30,0,48
2012,Agosto,Japón,204,536,0,740
2012,Agosto,Jordania,1,3,0,4
2012,Agosto,Kazajistán,0,1,0,1
2012,Agosto,Kenia,7,12,0,19
2012,Agosto,Kuwait,0,3,0,3
2012,Agosto,Letonia,8,9,0,17
2012,Agosto,Lituania,12,13,0,25
2012,Agosto,Líbano,30,49,0,79
2012,Agosto,Liechtenstein,2,3,0,5
2012,Agosto,Luxemburgo,13,24,0,37
2012,Agosto,Madagascar,0,2,0,2
2012,Agosto,Malasia,10,24,0,34
2012,Agosto,Malawi,0,1,0,1
2012,Agosto,Malta,2,2,0,4
2012,Agosto,Marruecos,4,11,0,15
2012,Agosto,Mauricio,1,0,0,1
2012,Agosto,México,2356,5344,0,7700
2012,Agosto,República de Moldavia,3,0,0,3
2012,Agosto,Mónaco,0,1,0,1
2012,Agosto,Mongolia,0,1,0,1
2012,Agosto,Mozambique,1,7,0,8
2012,Agosto,Nepal,0,2,0,2
2012,Agosto,Nicaragua,74,49,0,123
2012,Agosto,Nigeria,1,3,0,4
2012,Agosto,Noruega,56,126,0,182
2012,Agosto,Nueva Zelanda,58,102,0,160
2012,Agosto,Omán,1,0,0,1
2012,Agosto,Papúa Nueva Guinea,0,1,0,1
2012,Agosto,Pakistán,4,15,0,19
2012,Agosto,Panamá,1038,1721,0,2759
2012,Agosto,Paraguay,110,101,0,211
2012,Agosto,Perú,3458,4592,0,8050
2012,Agosto,Palestina,1,4,0,5
2012,Agosto,Polonia,98,134,0,232
2012,Agosto,Portugal,95,310,0,405
2012,Agosto,Puerto Rico/Territorio de Estados Unidos,1,5,0,6
2012,Agosto,Qatar,3,1,0,4
2012,Agosto,Reino Unido de Gran Bretaña e Irlanda del Norte,677,1375,0,2052
2012,Agosto,República CentroÁfricana,0,1,0,1
2012,Agosto,Federación de Rusia,163,209,0,372
2012,Agosto,República Dominicana,332,488,0,820
2012,Agosto,Rumania,28,49,0,77
2012,Agosto,Rwanda,0,1,0,1
